Original_Index,STATIONID,CRUISEID,Loc_date,DECSLAT,DECELAT,DECSLON,DECELON,Latitude,Longitude,DEPTH_SSTA,WIND_SPD,WIND_DIR,MIN_FISH,TOT_LIVE,FIN_CATCH,CRUS_CATCH,OTHR_CATCH,CLD_COVER,SECCHI_DSK,WECOLOR,DEPTH_EMID,DEPTH_EMAX,DEPTH_EWTR,TEMPSURF,TEMPMID,TEMPMAX,SALSURF,SALMID,SALMAX,CHLORSURF,CHLORMID,CHLORMAX,OXYSURF,OXYMID,OXYMAX,TURBSURF,TURBMID,TURBMAX,AVW,Rrs_346,Rrs_348,Rrs_351,Rrs_353,Rrs_356,Rrs_358,Rrs_361,Rrs_363,Rrs_366,Rrs_368,Rrs_371,Rrs_373,Rrs_375,Rrs_378,Rrs_380,Rrs_383,Rrs_385,Rrs_388,Rrs_390,Rrs_393,Rrs_395,Rrs_398,Rrs_400,Rrs_403,Rrs_405,Rrs_408,Rrs_410,Rrs_413,Rrs_415,Rrs_418,Rrs_420,Rrs_422,Rrs_425,Rrs_427,Rrs_430,Rrs_432,Rrs_435,Rrs_437,Rrs_440,Rrs_442,Rrs_445,Rrs_447,Rrs_450,Rrs_452,Rrs_455,Rrs_457,Rrs_460,Rrs_462,Rrs_465,Rrs_467,Rrs_470,Rrs_472,Rrs_475,Rrs_477,Rrs_480,Rrs_482,Rrs_485,Rrs_487,Rrs_490,Rrs_492,Rrs_495,Rrs_497,Rrs_500,Rrs_502,Rrs_505,Rrs_507,Rrs_510,Rrs_512,Rrs_515,Rrs_517,Rrs_520,Rrs_522,Rrs_525,Rrs_527,Rrs_530,Rrs_532,Rrs_535,Rrs_537,Rrs_540,Rrs_542,Rrs_545,Rrs_547,Rrs_550,Rrs_553,Rrs_555,Rrs_558,Rrs_560,Rrs_563,Rrs_565,Rrs_568,Rrs_570,Rrs_573,Rrs_575,Rrs_578,Rrs_580,Rrs_583,Rrs_586,Rrs_588,Rrs_613,Rrs_615,Rrs_618,Rrs_620,Rrs_623,Rrs_625,Rrs_627,Rrs_630,Rrs_632,Rrs_635,Rrs_637,Rrs_640,Rrs_641,Rrs_642,Rrs_643,Rrs_645,Rrs_646,Rrs_647,Rrs_648,Rrs_650,Rrs_651,Rrs_652,Rrs_653,Rrs_655,Rrs_656,Rrs_657,Rrs_658,Rrs_660,Rrs_661,Rrs_662,Rrs_663,Rrs_665,Rrs_666,Rrs_667,Rrs_668,Rrs_670,Rrs_671,Rrs_672,Rrs_673,Rrs_675,Rrs_676,Rrs_677,Rrs_678,Rrs_679,Rrs_681,Rrs_682,Rrs_683,Rrs_684,Rrs_686,Rrs_687,Rrs_688,Rrs_689,Rrs_691,Rrs_692,Rrs_693,Rrs_694,Rrs_696,Rrs_697,Rrs_698,Rrs_699,Rrs_701,Rrs_702,Rrs_703,Rrs_704,Rrs_706,Rrs_707,Rrs_708,Rrs_709,Rrs_711,Rrs_712,Rrs_713,Rrs_714,Rrs_717,Rrs_719
532,236265,1149,2024-06-09,28.257,28.282,-84.456,-84.453,28.2695,-84.4545,63.3,6.7,226.0,30.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,236266,1149,2024-06-09,28.176,28.201,-84.594,-84.589,28.1885,-84.5915,73.9,5.4,224.0,30.0,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,236267,1149,2024-06-09,28.169,28.184,-84.355,-84.332,28.1765,-84.3435,60.9,6.6,233.0,30.0,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,236268,1149,2024-06-09,28.045,28.058,-84.154,-84.13,28.0515,-84.142,49.7,5.7,253.0,30.0,8.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,236269,1149,2024-06-09,27.957,27.957,-84.064,-84.036,27.957,-84.05,51.4,5.0,296.0,30.0,5.4,,,,4.0,36.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,236270,1149,2024-06-09,27.72,27.695,-84.445,-84.439,27.7075,-84.442,105.7,3.5,340.0,30.0,5.7,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,236271,1149,2024-06-09,27.758,27.783,-84.354,-84.358,27.7705,-84.356,81.0,3.0,13.0,30.0,13.9,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,236272,1149,2024-06-09,27.786,27.796,-84.2,-84.226,27.791,-84.213,64.2,3.3,16.0,30.0,20.3,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,236273,1149,2024-06-09,27.836,27.815,-84.07,-84.055,27.8255,-84.0625,57.4,1.2,355.0,30.0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,236274,1149,2024-06-10,27.78,27.768,-83.945,-83.92,27.774,-83.9325,52.7,2.3,333.0,30.0,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,236275,1149,2024-06-10,27.767,27.769,-83.552,-83.524,27.768,-83.538,38.8,4.1,243.0,30.0,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,236276,1149,2024-06-10,27.793,27.768,-83.04,-83.042,27.7805,-83.041,16.6,4.1,271.0,30.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,236277,1149,2024-06-10,27.939,27.964,-83.25,-83.249,27.9515,-83.2495,24.3,3.5,298.0,29.0,95.7,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,236278,1149,2024-06-10,27.799,27.773,-83.47,-83.468,27.786,-83.469,36.0,3.0,317.0,30.0,22.7,,,,4.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,236279,1149,2024-06-10,27.671,27.647,-83.409,-83.406,27.659,-83.4075,36.4,2.8,282.0,30.0,29.8,,,,3.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,236280,1149,2024-06-10,27.572,27.55,-83.369,-83.356,27.561,-83.3625,36.4,2.6,221.0,30.0,53.2,,,,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,236281,1149,2024-06-11,27.654,27.653,-83.275,-83.247,27.6535,-83.261,29.3,2.0,293.0,30.0,220.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,236282,1149,2024-06-11,27.451,27.426,-83.046,-83.042,27.4385,-83.044,23.4,12.3,175.0,30.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,236283,1149,2024-06-11,27.358,27.372,-82.968,-82.992,27.365,-82.98,22.7,1.5,345.0,30.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,236284,1149,2024-06-11,27.07,27.09,-83.33,-83.346,27.08,-83.338,46.3,8.7,112.0,30.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,236285,1149,2024-06-11,26.869,26.895,-83.119,-83.123,26.882,-83.121,42.1,11.8,200.0,30.0,32.7,,,,9.0,26.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,236286,1149,2024-06-11,26.986,26.999,-83.018,-83.041,26.9925,-83.0295,36.8,21.2,178.0,30.0,42.6,,,,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,236287,1150,2024-06-10,28.757,28.771,-90.524,-90.492,28.764,-90.508,17.7,,,30.0,0.7,,,,,,,11.0,18.0,18.0,29.67,29.48,25.13,26.29,26.55,36.24,14.792,6.084,7.045,4.5,5.0,1.2,64.2513,76.3831,47.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,236288,1150,2024-06-10,28.793,28.797,-90.253,-90.28,28.795,-90.2665,12.5,,,30.0,44.2,,,,,,,15.0,26.0,26.0,29.54,27.71,25.14,29.56,36.22,36.4,9.61,3.354,6.286,7.7,6.2,3.3,59.8443,83.6443,30.9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,236289,1150,2024-06-10,29.082,29.079,-89.937,-89.908,29.0805,-89.9225,11.2,,,30.0,34.2,,,,,,,11.0,19.0,19.0,29.52,27.78,25.49,11.47,28.66,35.63,20.896,6.561,6.415,6.7,6.6,4.0,27.8199,79.1743,46.6409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,236290,1150,2024-06-10,29.067,29.043,-89.826,-89.834,29.055,-89.83,14.2,,,30.0,27.3,,,,,,,16.0,29.0,29.0,29.21,27.44,23.71,19.14,34.4,36.05,22.653,6.098,9.703,12.0,5.1,3.1,24.5186,59.7026,4.2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,236291,1150,2024-06-10,29.022,29.019,-89.744,-89.715,29.0205,-89.7295,19.2,,,30.0,41.1,,,,,,,20.0,37.0,37.0,29.44,24.71,22.76,19.75,35.69,36.23,21.213,4.818,6.049,11.3,4.5,2.7,26.8075,69.3112,36.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,236292,1150,2024-06-11,28.577,28.565,-90.319,-90.342,28.571,-90.3305,38.4,,,30.0,159.8,,,,,,,21.0,40.0,40.0,28.92,27.72,24.61,33.53,36.33,36.48,5.826,2.492,5.871,6.8,6.4,5.7,77.7768,87.1858,28.6478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,236293,1150,2024-06-11,28.643,28.636,-90.421,-90.448,28.6395,-90.4345,18.9,,,30.0,26.3,,,,,,,13.0,23.0,23.0,30.49,27.58,25.63,24.78,36.09,36.44,13.919,4.63,7.05,8.6,4.1,5.1,54.5279,84.0299,15.2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,236294,1150,2024-06-11,28.529,28.519,-90.484,-90.484,28.524,-90.484,18.9,,,30.0,3.8,,,,,,,20.0,36.0,36.0,29.61,27.47,25.01,33.82,36.34,36.49,5.593,2.876,4.141,6.6,6.5,6.5,75.4988,88.2164,55.7582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,236295,1150,2024-06-11,28.511,28.494,-90.59,-90.611,28.5025,-90.6005,18.2,,,30.0,4.1,,,,,,,19.0,35.0,35.0,29.89,28.05,24.74,34.92,36.33,36.49,4.801,3.863,6.888,6.4,6.3,5.7,82.3424,88.0747,41.0665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,236296,1150,2024-06-11,28.478,28.481,-91.148,-91.103,28.4795,-91.1255,19.5,,,30.0,8.5,,,,,,,19.0,34.0,34.0,30.04,27.95,24.34,35.96,35.99,36.46,3.817,3.88,5.766,6.2,6.4,5.2,89.1098,88.608,82.1307,463.3705587810991,0.006922334432601929,0.007016999647021294,0.007132001221179962,0.007153667509555817,0.00734400050714612,0.007763333152979612,0.00796000100672245,0.008078333921730518,0.00816566776484251,0.008157334290444851,0.008204668760299683,0.008465333841741085,0.008555999957025051,0.008291666395962238,0.008289667777717113,0.008616000413894653,0.008760999888181686,0.008640000596642494,0.008496000431478024,0.008617334999144077,0.008964333683252335,0.008948666974902153,0.008608667179942131,0.008388335816562176,0.00831866730004549,0.00821900088340044,0.008153333328664303,0.00810033455491066,0.00802233349531889,0.007980001159012318,0.007898667827248573,0.007794000208377838,0.007685001473873854,0.0076506673358380795,0.00768866715952754,0.007593667600303888,0.007390334736555815,0.007264000829309225,0.007146668154746294,0.006955667864531279,0.006823000963777304,0.006774667650461197,0.006690001115202904,0.0066216676495969296,0.006588333752006292,0.006577667314559221,0.006585000082850456,0.006552001461386681,0.0065220012329518795,0.006425002124160528,0.006329001393169165,0.006283667404204607,0.006226335186511278,0.006171333137899637,0.006099334452301264,0.006007001269608736,0.005952001083642244,0.005871000234037638,0.00569100072607398,0.005519000347703695,0.005307667423039675,0.005074333865195513,0.004802001640200615,0.004442000295966864,0.004062000662088394,0.0037556674797087908,0.0034553352743387222,0.0031860005110502243,0.003022667020559311,0.0029626674950122833,0.0028883337508887053,0.002792333485558629,0.002748000668361783,0.002688666805624962,0.002591000869870186,0.00251000071875751,0.0024386674631386995,0.002353000221773982,0.002236001892015338,0.0021006676834076643,0.001989667536690831,0.0018873339286074042,0.0018040003487840295,0.0017353346338495612,0.0016876676818355918,0.0016400007298216224,0.0015860013663768768,0.0015183346113190055,0.0014336686581373215,0.0013240004191175103,0.0012193334987387061,0.0011373335728421807,0.0010536672780290246,0.0009840006241574883,0.000920334190595895,0.0008420006488449872,0.0007110002334229648,0.0005030010943301022,0.00033900016569532454,0.00032633417868055403,0.00031766793108545244,0.00030566751956939697,0.0002940011618193239,0.0002666674554347992,0.00022633436310570687,0.00020766693342011422,0.00022066757082939148,0.00022633436310570687,0.00022299960255622864,0.00022200122475624084,0.0002190011291531846,0.0002083343715639785,0.00018033447850029916,0.00014533351350110024,9.833462536334991e-05,7.600026583531871e-05,6.766803562641144e-05,7.866633677622303e-05,9.233380114892498e-05,0.0001016675159917213,0.00010700026905396953,0.00010800175368785858,0.00011166805779794231,0.00011200023436686024,0.00012466746557038277,0.0001400001347064972,0.00015700112271588296,0.00017400085926055908,0.00018000106501858681,0.00018766708672046661,0.00019100122153759003,0.00019300046551506966,0.00020033431064803153,0.00020200076687615365,0.00020400062203407288,0.0002066666929749772,0.00020700071763712913,0.0002076675446005538,0.0002066673041554168,0.0002060004771919921,0.00020466744899749756,0.00020033369946759194,0.00019366666674613953,0.00018300116062164307,0.00017666630446910858,0.00016566738486289978,0.00015300139784812927,0.000139000519993715,0.00011999966955045238,8.800128853181377e-05,5.6667253375053406e-05,2.333459815417882e-05,9.334336027677637e-06,7.0010623858252075e-06,1.0000541806221008e-05,6.000200755806873e-06,-9.666507139627356e-06,-2.4999180823215283e-05,-4.0665890992386267e-05,-4.400002580950968e-05,-4.433281719684601e-05,-4.3998781620757654e-05,-4.6666089474456385e-05,-5.699942630599253e-05,-5.766625326941721e-05,-5.8333080232841894e-05,-5.26656695001293e-05,-5.1998842536704615e-05,-6.266621494432911e-05,-7.09990636096336e-05,-2.9665729016414843e-05,2.100008168781642e-05
564,236297,1150,2024-06-11,28.505,28.507,-91.19,-91.218,28.506,-91.204,18.8,,,30.0,4.4,,,,,,,18.0,33.0,33.0,29.51,28.11,24.52,35.95,36.01,36.51,4.172,4.225,5.76,6.2,6.4,6.3,88.2459,89.0452,77.0304,464.19917193034996,0.006834445986896753,0.006992000620812178,0.00716177886351943,0.007211112417280674,0.007364223245531321,0.007735778111964464,0.007954890839755535,0.008095778524875641,0.0081626670435071,0.008121113292872906,0.008184223435819149,0.008464000187814236,0.008532445877790451,0.00826866552233696,0.008255556225776672,0.008551334030926228,0.008690888993442059,0.00855155661702156,0.00839866790920496,0.008513335138559341,0.008847777731716633,0.008840667083859444,0.008499777875840664,0.008276445791125298,0.008214222267270088,0.00811244547367096,0.00803444441407919,0.007974667474627495,0.00788822304457426,0.00784333422780037,0.007774891331791878,0.007682445924729109,0.007580667734146118,0.0075471121817827225,0.007578445132821798,0.007470222655683756,0.007275556679815054,0.007168889977037907,0.007061112206429243,0.006876667030155659,0.006754444912075996,0.006727111525833607,0.006651334464550018,0.006578000262379646,0.0065522221848368645,0.0065580010414123535,0.006569111719727516,0.006541779264807701,0.00652066757902503,0.006421334575861692,0.006333111319690943,0.006308445241302252,0.00626289052888751,0.006221778225153685,0.00617000088095665,0.006082001142203808,0.006023778580129147,0.005953112151473761,0.005780445411801338,0.00561044504866004,0.005410889629274607,0.005186222959309816,0.004920446313917637,0.004561334382742643,0.004180444870144129,0.0038653346709907055,0.0035504463594406843,0.0032737785950303078,0.0031040003523230553,0.003043778706341982,0.0029802231583744287,0.002883111359551549,0.0028300012927502394,0.002776223002001643,0.0026822229847311974,0.0025960004422813654,0.0025260010734200478,0.002437111921608448,0.002312668599188328,0.002173778135329485,0.0020604452583938837,0.0019568896386772394,0.0018651117570698261,0.0017900007078424096,0.001739778439514339,0.0016928898403421044,0.0016440016916021705,0.0015700007788836956,0.0014788901899009943,0.001369111705571413,0.001264444668777287,0.0011788891861215234,0.0010902227368205786,0.0010193338384851813,0.0009480011067353189,0.0008573341765441,0.0007237783866003156,0.000519556284416467,0.0003486672940198332,0.00033111206721514463,0.00032489001750946045,0.00031422285246662796,0.0002991118235513568,0.000272000819677487,0.00023288984084501863,0.00021800109243486077,0.00022600094962399453,0.00022866783547215164,0.0002293338329764083,0.00022822328901384026,0.00022222350526135415,0.00020844530081376433,0.00018133429693989456,0.00014488978195004165,0.00010022396600106731,8.133426308631897e-05,7.133475446607918e-05,8.333349978784099e-05,9.644486999604851e-05,0.00010244548320770264,0.0001102230598917231,0.00010911250865319744,0.00011200168228242546,0.00011288953828625381,0.000126667320728302,0.00014377798652276397,0.00016088990378193557,0.00017911155009642243,0.0001868899562396109,0.00019533393788151443,0.00019777897978201509,0.0001993340702028945,0.0002073343493975699,0.00021022309374529868,0.00021377867960836738,0.00021777840447612107,0.00021622289204970002,0.0002160010189982131,0.00021400053810793906,0.00021111179376021028,0.00020911212777718902,0.0002033333876170218,0.00019755627727136016,0.00018933456158265471,0.00018199988699052483,0.00017200120782945305,0.0001571120519656688,0.00014422295498661697,0.00012422187137417495,9.40014942898415e-05,6.266724813031033e-05,2.822321403073147e-05,1.5556397556792945e-05,1.0223438039247412e-05,1.3111780390318017e-05,7.333854682656238e-06,-1.0666333764675073e-05,-2.4887836843845434e-05,-3.999968248535879e-05,-4.2222025513183326e-05,-4.3332576751708984e-05,-4.288761192583479e-05,-4.5999469875823706e-05,-5.866628634976223e-05,-5.7554905652068555e-05,-5.8222147345077246e-05,-5.310980850481428e-05,-4.9998776376014575e-05,-5.977724867989309e-05,-6.88876534695737e-05,-2.8221144020790234e-05,2.2889425963512622e-05
